n1,n2,lpt,mx
1.86586277,2.846373198,2.548137172,no
2.10030994,1.556337752,2.547408645,no
2.394247883,1.946964333,2.727890298,no
3.107303049,2.513077313,2.091796863,no
1.975254984,1.885791423,2.190839206,no
2.168652555,1.887778836,2.420696242,no
3.467111313,2.136694534,2.587306074,no
2.84258399,2.109537941,2.587768364,no
2.472730424,2.115641495,1.944312447,no
2.303901734,2.84600052,2.741647388,no
2.441899275,2.705408184,2.100002851,no
2.348898872,2.076436838,2.30302621,no
1.664479445,2.204035509,2.232290252,no
2.783800038,2.051393877,2.133044782,no
2.424943748,1.90304046,2.904021217,no
2.153677854,2.369895553,2.132589615,no
2.065851476,2.606434208,2.532353002,no
1.6939115,2.142024052,2.159547686,no
2.458484825,1.912355719,2.2127262,no
1.780407448,3.012444425,2.45590183,no
2.629574786,2.724873214,2.615891363,no
2.660020579,2.425882476,2.381729658,no
2.898829991,2.05260663,2.064667281,no
2.562346776,2.929358937,1.586562083,no
2.74723356,1.392652628,1.821236446,no
2.337475276,2.202658418,2.979223079,no
2.327553306,2.459213012,1.50063333,no
1.580609158,1.517463385,3.222452998,no
2.127895155,2.359775183,2.548151129,no
2.237349506,2.080388579,1.708506235,no
1.631373255,2.057319492,2.429052236,no
1.987239843,2.75669875,2.466580226,no
2.717728197,2.460728893,2.279947571,no
2.690184272,2.944540326,2.95174325,no
2.491488268,2.143028072,2.810745649,no
1.384019083,1.35499965,1.888447175,no
2.651875173,1.655057793,1.319527635,no
3.28770218,1.969209615,2.034709408,no
2.885712096,2.405178619,2.90090414,no
2.414526463,1.548878731,1.366593705,no
3.223946298,2.291826577,1.405642797,no
2.281879828,2.332546855,2.624112858,no
2.333076255,2.614989756,2.154459579,no
1.96108146,2.464665576,1.927290429,no
2.442304212,1.368414329,2.916327807,no
2.218548669,1.586739661,2.206132042,no
2.3903349,2.123499375,2.291679685,no
1.761676408,2.313681476,3.230837521,no
2.496977602,2.486639578,2.21847272,no
1.929981427,2.381155459,2.289299802,no
1.993417876,2.685270663,2.736823591,no
2.712826113,2.017733339,2.081159758,no
2.526259446,1.606812259,2.40439878,no
2.106821128,3.010447427,2.248463438,no
2.28639405,2.134793433,1.947019709,no
2.771021511,2.051754856,3.082917374,no
2.449938641,1.815701306,2.545591286,no
2.139602345,1.988505501,2.166065307,no
2.673555069,2.349780564,2.283958338,no
1.795888864,2.286413231,2.585619891,no
2.679193363,2.125536963,2.335345055,no
1.624722413,2.432075857,2.395237332,no
2.312835687,2.476710486,2.517584082,no
2.894900766,2.419433443,2.020506418,no
2.110268992,2.515415286,2.113134334,no
2.228257243,1.919431267,2.298643374,no
1.892982589,2.269517466,2.300540948,no
2.493498986,2.30919663,2.076115969,no
2.60932253,2.50572427,2.417314163,no
2.392026311,1.882495821,1.700029652,no
2.77980254,2.36257878,2.380473465,no
3.083390051,2.417896744,2.078530558,no
2.617731518,1.7921957,2.587204037,no
1.956260864,2.031602364,3.103991134,no
2.184840455,1.86282842,2.74398218,no
1.709759924,2.289070117,2.057563929,no
2.589121017,2.631636335,2.626001032,no
2.254742239,2.903395515,2.323050992,no
2.1542391,2.673288764,2.781185101,no
1.915007571,1.845168908,2.635536324,no
2.509620677,2.184873888,1.639481331,no
1.80265622,2.14760247,2.159648404,no
1.545336804,2.409879518,2.94876377,no
1.669215961,1.794188491,2.405348949,no
2.995317319,3.271036496,1.521747641,no
2.129461508,1.958978625,2.234457635,no
2.337457825,2.122972739,2.421572725,no
2.416230786,2.298151814,2.376227765,no
1.938026853,2.851516927,2.577283933,no
2.72436725,2.077207654,1.667878143,no
2.677701763,2.365057352,2.917981006,no
2.647984006,1.662058141,2.098563335,no
2.052791898,2.407146629,2.7970091,no
2.491652752,2.943590002,2.962800972,no
2.376111123,2.547794245,2.531792189,no
1.787032981,1.912947822,2.759580388,no
2.663606787,1.799815244,1.857725981,no
2.096669484,2.500183952,2.465813749,no
2.919443811,2.554524337,2.228146657,no
2.489705385,2.809404347,2.729874652,no
2.684486315,1.75035819,2.244591935,no
2.296220967,2.796995285,2.599749863,no
2.109439396,2.012198296,2.012083606,no
3.107350766,2.53025863,2.353483036,no
2.372971314,1.832501619,2.097773068,no
2.282976937,2.619812996,3.454802562,no
1.865107291,1.91516409,2.537445755,no
2.314316222,3.113472399,2.208848021,no
2.584516985,1.930011931,2.814640357,no
1.96808507,1.812126689,1.786194824,no
2.468867266,2.136128478,2.4318013,no
1.971108847,2.822089156,2.213787409,no
2.028217675,3.015028361,2.329695002,no
2.534802689,2.606224328,2.536231042,no
2.060468464,2.583507282,2.304892945,no
1.956525261,2.795072353,2.626371374,no
2.849499049,2.95840724,2.207120285,no
2.856669557,2.168809616,1.970880967,no
1.807686123,2.351152853,2.121816553,no
2.48912045,2.673955057,1.793604438,no
2.279361734,3.255880984,1.907256991,no
2.962991894,2.091806503,1.988851975,no
1.846186139,2.100788263,1.995619975,no
2.567572615,2.001591445,2.458906867,no
1.56705593,2.319750406,2.271815931,no
2.417545959,2.697488726,2.294706255,no
3.244404425,1.808072137,2.780108743,no
2.010158904,2.023202308,2.671223442,no
2.380928415,2.220295657,1.956294539,no
2.335091453,2.269640453,2.473379702,no
2.146080836,1.988803459,2.546766821,no
2.683886324,2.321248324,2.781529091,no
1.630640504,2.458817518,3.208610219,no
1.915720827,2.080552857,2.059190225,no
1.699624014,1.886072869,2.878433666,no
2.136101863,2.017512807,2.504349431,no
3.07028358,2.250554695,1.818073011,no
2.537143806,2.508590629,2.279627683,no
1.604370938,1.974190579,2.789390179,no
1.76440923,2.258863275,2.545072879,no
2.218207351,2.050229848,3.163619324,no
2.214939416,2.455406295,2.639440609,no
1.777446582,2.814829063,2.665371865,no
2.751896826,2.742064692,2.632768417,no
1.988708741,1.843517713,2.75981737,no
2.491401629,2.241509193,2.012422373,no
2.591934244,2.425145633,1.598792658,no
2.707624905,1.42334148,1.524075303,no
1.749734856,2.512504319,2.877066651,no
2.014022438,1.987662685,3.073186229,no
1.909374897,2.401747954,2.824241567,no
2.606539735,2.358768398,2.919165256,no
1.611973848,1.83172819,2.115763981,no
2.402686317,2.017228183,3.129047291,no
1.700477884,2.446809934,2.730103824,no
2.22572241,1.86534548,2.632890429,no
2.608961274,2.160773718,2.441585124,no
1.656739016,1.953487232,2.374327706,no
2.24892483,2.644334818,1.920327701,no
1.928006904,1.96577158,2.46573952,no
1.686114301,2.153256438,2.126029609,no
1.67649751,1.998699612,2.169787758,no
2.043279354,1.821877752,1.966305541,no
2.763532818,2.31252047,2.65898955,no
2.336462557,2.37379886,2.360547473,no
2.346973363,2.279431344,1.747214841,no
2.465744758,2.705067777,2.693435864,no
1.540317738,2.192655641,3.163705366,no
1.711808651,2.158180071,2.347715936,no
2.64540096,1.632672801,1.671095702,no
1.990088423,1.979718006,2.217759617,no
1.900864735,1.382789194,2.609990167,no
1.670466908,2.102264648,2.6313479,no
1.594190541,2.187359096,2.480563153,no
2.594630757,2.356750584,2.435047281,no
2.43939485,1.647278507,2.335527976,no
2.644022859,2.276306374,2.071357439,no
2.725696385,2.764265417,3.025308244,no
2.25409204,1.565399268,2.217057665,no
2.595194116,2.621996719,2.215874379,no
3.211961673,2.828635532,1.68963822,no
2.520402465,2.835781351,2.298885232,no
2.547868125,1.971188162,2.750514128,no
2.417389377,2.9890291,2.257079086,no
2.403414762,2.340437551,2.553641428,no
2.489484401,2.158208699,2.30096155,no
1.941136819,2.178521322,1.929094691,no
1.840675819,1.839572192,1.536747823,no
1.902774187,2.352272847,1.940946611,no
2.274784186,2.692519396,1.691058991,no
1.988802139,2.467367433,2.573277142,no
2.208724603,3.179554181,2.299583057,no
2.653013061,1.800611759,2.003267954,no
1.612301093,2.035724262,2.486476641,no
1.801838554,2.583685789,1.818958698,no
2.546244299,1.928835991,1.527458425,no
2.944303652,1.822168612,1.863325054,no
2.556642317,1.59220035,2.418716378,no
2.226759922,2.948405625,2.097475993,no
1.862652297,2.959532889,2.240722405,no
2.305064458,2.539710347,2.434985929,no
1.580387204,2.330602205,3.041672136,no
1.991708601,2.131207688,1.922572428,no
2.491243523,2.33499653,1.579151023,no
2.660925016,2.238312502,2.831419777,no
2.048117429,2.516833256,2.309386363,no
2.300457106,1.512124756,1.93714662,no
2.000107873,2.388810131,2.100042155,no
2.448326726,2.844434583,1.981689413,no
2.434482336,1.863974833,2.708402186,no
2.277627699,2.668715689,1.706920762,no
2.127054986,1.918429844,2.572969586,no
2.133571113,2.462752026,2.66057984,no
2.239849358,2.42986997,1.762855424,no
2.219427089,2.830075005,2.208897028,no
2.144793999,2.581239276,3.061595344,no
2.609328542,1.475938181,3.06284987,no
2.117875334,2.204974041,2.362191082,no
2.102835581,2.403121307,2.630491299,no
2.007976748,2.42866171,1.667477903,no
2.474813403,2.651680365,2.102899882,no
2.700240161,1.926806471,2.556485598,no
2.410483492,1.916846707,2.330683148,no
2.479459653,1.959484862,2.143030247,no
2.561088268,1.746178625,1.688817468,no
2.552370601,2.086280903,2.296695985,no
1.876387096,1.865621746,2.403155439,no
1.719961228,2.386853384,2.274742204,no
2.691592731,2.327541277,1.719255406,no
2.571197295,3.040176546,2.048871383,no
1.983644653,2.318320852,2.422595947,no
1.402778779,2.51767521,3.280320139,no
2.722163555,2.781554549,2.172689314,no
2.360306738,2.30833779,1.291934781,no
1.96721748,2.049144411,3.620038965,no
1.619820183,2.687477738,2.232314558,no
1.56460971,1.731185828,1.691567288,no
2.241940285,2.862685766,1.879870288,no
2.160969619,2.202242389,2.539528539,no
2.650335098,2.887216698,2.216795657,no
1.8226421,2.579695423,2.706083751,no
1.662828629,2.055735948,2.750222387,no
2.525707041,2.595561104,2.583173686,no
2.753282905,3.350181457,2.506429056,no
2.777673356,2.679969702,2.153933783,no
2.939384866,2.189660278,2.489931836,no
2.626399927,2.446834915,2.577393715,no
2.640768763,2.127581341,2.141798889,no
1.822506643,2.181818504,2.463068428,no
2.543482451,2.72721249,2.193295488,no
2.148249311,1.788130623,2.134500684,no
2.071087575,2.380259589,2.305191758,no
2.083306922,2.822360989,2.123221969,no
2.195262144,2.119207771,2.508001268,no
1.947651156,2.175831626,2.62373787,no
2.030528989,2.693745441,2.700011611,no
2.370012129,2.555845047,2.378702917,no
2.596787207,2.103392753,2.481002961,no
2.023956123,1.404627092,2.332498794,no
2.389022032,2.941295194,2.379912311,no
2.318081568,2.388675135,2.534697759,no
1.935990255,1.912963604,1.89703388,no
1.246645909,2.378189081,2.557717483,no
2.233262949,2.392921537,2.282837753,no
2.050516382,2.40921285,2.227150614,no
2.338280705,2.573476547,2.056486622,no
2.629948668,2.194486264,2.403239279,no
2.020871481,2.584272271,2.385363193,no
2.00073639,2.500644047,2.341895274,no
2.449544962,2.077393799,2.885820175,no
2.076930961,1.916612847,2.474517974,no
1.841452852,1.71729383,2.550624205,no
2.31403505,1.648037467,1.9173867,no
2.230837696,2.539814792,1.783251803,no
2.067467382,2.918216167,1.50402529,no
2.327831013,2.192510422,2.275271043,no
2.079714736,1.895475535,2.081993867,no
1.708161358,1.803994668,2.188466169,no
1.646186595,2.540952782,2.635925489,no
1.964446179,2.580766943,2.940500367,no
2.098728865,2.239568608,1.689130535,no
2.242891137,2.10374594,2.171552165,no
2.007302271,2.858619627,3.290280349,no
2.128922758,2.528179489,2.773508103,no
1.942261346,3.153719056,2.018271011,no
2.131682837,2.581429223,2.689882517,no
2.300489587,2.567738488,2.772093267,no
1.520084952,2.122233694,2.4169776,no
2.657675443,1.715071844,2.336536617,no
1.751226343,1.631464018,2.87189214,no
3.027792213,2.418357636,2.927885711,no
2.483284495,1.902969991,1.655035417,no
2.451253941,1.919142656,2.167150843,no
2.720358299,2.174456793,2.082494299,no
2.524534441,2.431536219,2.49584588,no
1.827755929,1.654201208,2.429290254,no
2.693730964,2.115258789,1.688889924,no
1.309986533,2.107907223,3.032996043,no
2.483889415,2.783485566,2.590602453,no
2.510532601,2.034955078,2.6145283,no
1.991940844,1.999849469,2.752932454,no
2.229360836,2.193610711,2.321664155,no
1.9212653,2.194885602,2.824253533,no
1.897791441,1.34674093,1.512883844,no
2.394457228,2.10521912,2.640173998,no
3.190691734,2.307414396,2.836518594,no
2.610126372,3.034323595,2.230980183,no
2.297005252,2.021903129,2.634291357,no
2.229798769,2.244362947,2.601372541,no
1.884671168,2.097678994,2.916938564,no
2.019575853,2.222467394,2.684098966,no
2.028916311,2.836079191,2.184970113,no
2.495042039,2.28592429,2.482707629,no
2.098399097,2.197471291,2.581086399,no
2.360529741,1.856826777,2.677714293,no
2.410600226,2.591827101,2.081403532,no
3.082329315,1.281035651,2.664507357,no
2.461580057,3.085494738,2.26162419,no
2.205312542,2.228097574,2.511779705,no
2.690278213,1.860405057,1.874849272,no
1.983208725,2.696452958,2.0105221,no
2.350186442,2.109903334,2.964601305,no
1.790028739,1.686051179,2.63116171,no
2.279781337,2.165275482,2.284595399,no
2.974563534,2.423869688,2.115584882,no
2.967172933,2.468672961,2.202709302,no
2.221779288,3.102730479,2.370993571,no
1.912874564,2.307845419,2.763079514,no
2.647536125,2.401570078,1.634870792,no
2.245474263,2.95314821,3.060327997,no
2.131038883,2.081506321,1.967450655,no
2.523192355,1.686024283,2.212386626,no
2.682714532,2.531263108,2.741853374,no
1.73718719,2.212762857,2.251995788,no
2.459858977,2.046754695,2.780075717,no
2.165989974,2.477677446,2.04263915,no
1.935874577,2.634675115,2.419569806,no
2.581635591,2.035370295,1.981567671,no
2.390962142,2.373237673,1.528502879,no
1.988742855,1.764769136,2.764603138,no
1.444082686,2.12804688,2.568550951,no
2.460511599,1.526358766,2.585230982,no
2.321863041,2.370315585,1.86275426,no
1.797951445,2.311589885,2.003144108,no
1.976127541,2.553008691,2.19722832,no
2.256404632,2.298039244,2.468429552,no
1.850389316,2.181089727,2.397088222,no
2.136073101,2.193323407,2.041799524,no
2.152917881,2.284481204,2.803553733,no
2.603925202,1.478524303,1.680845923,no
2.529906757,2.206054524,2.741140269,no
2.529505552,1.259604615,1.893164194,no
3.174030767,2.562856841,2.64199112,no
2.216230652,2.159984063,1.816013796,no
3.173589627,1.5156451,2.512174376,no
1.500417816,1.840849386,2.227956926,no
1.332596206,2.437289473,2.265217212,no
2.549416254,2.411326567,1.793409377,no
1.829464883,2.348012202,2.258672641,no
2.794168458,2.239833918,2.651865915,no
1.930482795,2.52795041,2.005590937,no
2.255414031,2.481242849,2.10800404,no
2.245950113,2.197795744,2.798966889,no
2.722905347,1.988377845,2.335613413,no
2.543023188,1.574194409,2.278993143,no
2.180549437,2.239604532,2.281519207,no
2.350816364,2.372114871,1.111521694,no
2.509861246,3.149772504,2.383971593,no
1.498547222,1.932578397,2.530338356,no
2.787958699,2.24621193,2.307181028,no
2.789541622,1.642294069,1.817243741,no
2.423386031,2.174018951,2.50433568,no
1.569575903,2.552570355,2.753635124,no
2.134332458,2.711026581,2.812636155,no
2.798872871,2.215018752,2.581680196,no
2.053783509,2.080655114,2.288245474,no
1.924503554,2.917216751,2.008660114,no
1.635523523,1.771486587,3.267430113,no
2.369590257,2.328259265,1.61980379,no
2.545558474,2.573388225,2.057249322,no
2.024079101,2.123936642,2.138779221,no
2.274005895,2.724182231,2.050440906,no
2.301973168,2.314695658,2.310378657,no
2.778322721,2.451675733,1.987886169,no
2.871000955,2.365066156,2.150115797,no
2.303908924,2.707669774,2.635726208,no
2.817272111,1.667245197,2.363943762,no
2.085263424,2.348423202,2.297484932,no
2.177799668,1.874897149,2.587749305,no
2.482430464,2.300739192,2.734839592,no
1.83440433,2.032335073,2.546344447,no
2.89296811,3.192678859,1.713355219,no
2.554811209,2.677763999,2.283487969,no
2.75964461,2.808836525,2.064246121,no
3.06812126,1.741157572,2.592319564,no
2.316132922,1.963172359,1.955558229,no
1.971697695,2.330019494,2.10968344,no
2.316251716,2.208290922,2.079314033,no
2.025438659,2.573912862,1.867634454,no
2.051954897,2.517295229,2.496658108,no
2.249392214,1.706685724,2.904829162,no
1.907967265,2.154394175,2.727982539,no
2.499788616,1.657064293,2.892896203,no
1.470908957,2.608107084,1.810753145,no
2.196068739,2.434774978,2.110188061,no
1.868656608,2.565823769,1.903051471,no
2.869336036,2.592314488,2.242461578,no
2.308351799,2.431558424,2.334569269,no
2.529635443,2.46423355,2.308222092,no
2.498110436,2.136440957,1.949683344,no
1.787952015,3.232385797,2.620791534,no
2.480576475,2.59580002,2.793111011,no
1.786991201,2.344220219,2.357411416,no
2.122639322,2.186796989,3.087540171,no
1.98011339,2.237626704,1.2946226,no
1.684938004,2.357298185,1.649234135,no
2.722335645,2.382374831,3.138241362,no
2.259709568,1.888732697,1.798593495,no
2.253243908,2.090687131,1.520904738,no
2.974151833,2.147727595,2.541751386,no
2.61059515,1.829629006,2.135114117,no
2.223646712,2.035321539,2.135834763,no
1.851343943,3.065160056,2.598457093,no
2.433313859,2.477914201,1.8380578,no
2.181437239,1.714493165,3.138246013,no
2.83642734,2.519102798,2.359429007,no
2.398297979,1.896620824,2.408815101,no
3.159149837,2.581859883,1.892730986,no
2.023781788,2.726868682,2.494790018,no
2.115493763,2.904369691,2.489951246,no
2.663978814,1.840451919,2.685788063,no
2.273338619,2.967544408,2.921822682,no
1.990796726,2.550536193,2.01490958,no
2.336406913,2.652858476,2.117085773,no
1.990579511,2.649751263,1.699139215,no
2.735433072,2.611762583,1.758686373,no
